,id,date,content,likes,replies,retweets,quote_tweets,date_only,day_name,day_index,popularity_score,controversiality_score,hour
3120,1614915889455050752,2023-01-16 16:22:06+07:00,"Video: OJK &amp; Asosiasi ""Sowan"" ke Presiden, Ada Apa Nih? https://t.co/6EJkZa4tGY",0,0,0,0,2023-01-16,Monday,1,0,0,16
3121,1614915133234610177,2023-01-16 16:19:06+07:00,"Banyak Duit, Ini Tips Sukses Jadi Konten Kreator Ala Komika! https://t.co/LVxxrJ7DRu",0,0,0,0,2023-01-16,Monday,1,0,0,16
3122,1614914372975087616,2023-01-16 16:16:04+07:00,"Kudeta Tetangga RI Terkuak, Ada Peran Teknologi Israel https://t.co/bdg22zfrXB",0,0,0,0,2023-01-16,Monday,1,0,0,16
3123,1614913616788217856,2023-01-16 16:13:04+07:00,"Harta Orang Super Kaya 'Menggunung' Kala Krisis, Ini Buktinya https://t.co/wYhT94j2vB",0,0,0,0,2023-01-16,Monday,1,0,0,16
3124,1614912858198003712,2023-01-16 16:10:03+07:00,Robert Kiyosaki: Kini Orang Miskin Gak Bakal Bisa Jadi Kaya https://t.co/yiYjEQnpGs,0,0,0,0,2023-01-16,Monday,1,0,0,16
3125,1614912100576661505,2023-01-16 16:07:03+07:00,Video: Roket Terkuat SpaceX Kembali Terbang https://t.co/1QLyhsfxpp,0,0,0,0,2023-01-16,Monday,1,0,0,16
3126,1614911344997994502,2023-01-16 16:04:02+07:00,"Dalam Sekejap, Rupiah Perkasa Dari Rp15.600 ke Rp14.900/US$! https://t.co/snmOFBxUZu",1,0,1,0,2023-01-16,Monday,1,2,0,16
3127,1614910587934478338,2023-01-16 16:01:02+07:00,"Sempat Digocek di Awal Perdagangan, IHSG Sukses Naik 0,7% https://t.co/vOLRUWYS0w",0,1,0,0,2023-01-16,Monday,1,0,1,16
3128,1614909830501904388,2023-01-16 15:58:01+07:00,"Bill Gates Ogah Pakai iPhone, Lebih Pilih Android Gratisan https://t.co/U2eqhfLLFD",1,0,3,0,2023-01-16,Monday,1,4,0,15
3129,1614909073862066179,2023-01-16 15:55:01+07:00,Motor Pertumbuhan Andalan RI Era Suku Bunga Tinggi 2023 https://t.co/sxjYoAiiZy,1,0,0,0,2023-01-16,Monday,1,1,0,15
3130,1614908316127490048,2023-01-16 15:52:00+07:00,"Keren! RI Salip Australia-Korut, Militer No 1 Terkuat ASEAN https://t.co/BSkrYxMf0O",0,0,0,0,2023-01-16,Monday,1,0,0,15
3131,1614907557793107968,2023-01-16 15:48:59+07:00,"Hati-Hati!! 151 Saham Lagi Dipelototin Bursa, Ada Punya Kamu? https://t.co/aAkol4lb34",0,0,0,0,2023-01-16,Monday,1,0,0,15
3132,1614906800964538370,2023-01-16 15:45:59+07:00,"RI Penghasil Terbesar Minyak Sawit, Begini Alur Konsumsinya https://t.co/UOx4pV8jY5",2,1,1,0,2023-01-16,Monday,1,3,1,15
3133,1614906044580499456,2023-01-16 15:42:59+07:00,"Semua Ada di IKN, Pusat Olahraga Sampai Hiburan, Ribuan Ha https://t.co/EiYKJdsZS1",2,0,1,0,2023-01-16,Monday,1,3,0,15
3134,1614905287080828929,2023-01-16 15:39:58+07:00,Top! Rupiah Kembali Perkasa Dihadapan Dolar AS Karena Ini https://t.co/h89MhD0mvS,1,0,0,0,2023-01-16,Monday,1,1,0,15
3135,1614904528603877381,2023-01-16 15:36:57+07:00,"Video: Karyawan Uniqlo Bahagia, Gaji Naik 40% https://t.co/NpWv7kSroV",0,0,0,0,2023-01-16,Monday,1,0,0,15
3136,1614903772081442816,2023-01-16 15:33:57+07:00,Mal di Pinggir DKI Ini Diam-diam 'Bangkit dari Kubur' https://t.co/ZbL2ZED6kS,1,0,1,0,2023-01-16,Monday,1,2,0,15
3137,1614903015257038849,2023-01-16 15:30:56+07:00,"Lonceng Bahaya, 870.000 Ha Lahan Pertanian Bisa Kena Getahnya https://t.co/EHcVMWvaRI",0,0,0,0,2023-01-16,Monday,1,0,0,15
3138,1614902258151600129,2023-01-16 15:27:56+07:00,"IHSG Bergairah, Saham Bank 'Big Four' Jadi Pendorongnya https://t.co/epbhC2eKqP",0,0,0,0,2023-01-16,Monday,1,0,0,15
3139,1614901501587226624,2023-01-16 15:24:56+07:00,"Startup Bodong Dibeli Rp 2,6 Triliun, Bank Wall Street Ketipu https://t.co/jBXL0izT72",0,0,0,0,2023-01-16,Monday,1,0,0,15
3140,1614900742820876291,2023-01-16 15:21:55+07:00,"Efek BBM Naik ke Kemiskinan Sukses Diredam, Ini Buktinya https://t.co/Z7WIyvBRnO",1,0,1,1,2023-01-16,Monday,1,2,1,15
3141,1614899986323603457,2023-01-16 15:18:54+07:00,"Video: CSR Awal Tahun, Bank BJB Gelar Khitanan Massal https://t.co/EkgBHIk2xD",0,0,0,0,2023-01-16,Monday,1,0,0,15
3142,1614899229654396928,2023-01-16 15:15:54+07:00,"Dipastikan Kelar 2024, Realisasi Smelter Freeport Capai 51,7% https://t.co/GKzadtwAB9",0,0,0,0,2023-01-16,Monday,1,0,0,15
3143,1614898473677254660,2023-01-16 15:12:54+07:00,"Siap Cairkan Dana Rp3.000 T, Nih Arahan Jokowi ke Menteri! https://t.co/PAWm3Xv9D7",1,1,0,0,2023-01-16,Monday,1,1,1,15
3144,1614897718006284295,2023-01-16 15:09:53+07:00,"Usai Ketemu Jokowi, Asuransi Janji Bantu Bangun Infrastruktur https://t.co/oUI6lq4OuG",1,0,1,0,2023-01-16,Monday,1,2,0,15
3145,1614896959776780291,2023-01-16 15:06:53+07:00,Detik-Detik Yeti Airlines Jatuh Tabrak Jurang &amp; Buat 68 Tewas https://t.co/eU3bnuki3X,0,0,1,0,2023-01-16,Monday,1,1,0,15
3146,1614896204969836544,2023-01-16 15:03:53+07:00,"Ironis! Negara Kaya Migas Ini Dihantam Krisis Gas, Kok Bisa? https://t.co/Vqu6U4qtnQ",0,0,0,0,2023-01-16,Monday,1,0,0,15
3147,1614895447172345856,2023-01-16 15:00:52+07:00,"Bentrokan Maut di Smelter Morowali, Menperin: Usut Tuntas! https://t.co/CgpeZatjpF",0,0,0,0,2023-01-16,Monday,1,0,0,15
3148,1614894690310164484,2023-01-16 14:57:52+07:00,Wajah Mal 'Horor' Pinggir Jakarta dari Serpong Sampai Bogor https://t.co/wNXtIg1W13,0,0,0,0,2023-01-16,Monday,1,0,0,14
3149,1614893932906950657,2023-01-16 14:54:51+07:00,"Video: Hore, QRIS Sudah Bisa Dipakai di Jepang https://t.co/4xIGGmhwh7",1,0,1,0,2023-01-16,Monday,1,2,0,14
3150,1614893174832660482,2023-01-16 14:51:50+07:00,"Jokowi: 2023 Adalah Tahun Ujian, AS, Eropa &amp; China Akan Jatuh https://t.co/lFUa0yIq0H",0,0,0,0,2023-01-16,Monday,1,0,0,14
3151,1614892417773342721,2023-01-16 14:48:50+07:00,Pemerintah Terus Godok Insentif Pembelian Kendaraan Listrik https://t.co/bVF4PPz0yT,0,0,0,0,2023-01-16,Monday,1,0,0,14
3152,1614891659694833664,2023-01-16 14:45:49+07:00,"5 Fakta Nola Gabriel, Miss Universe 2022 Berdarah Filipina-AS https://t.co/nslXFgqoDr",0,0,0,0,2023-01-16,Monday,1,0,0,14
3153,1614890902132240385,2023-01-16 14:42:48+07:00,"Impor RI di Desember 2022 Terendah dalam 2 Tahun, Kok Bisa? https://t.co/LWeE1JC7D9",0,0,0,0,2023-01-16,Monday,1,0,0,14
3154,1614890145160757248,2023-01-16 14:39:48+07:00,"Jokowi: Dunia Genting, Ekonomi RI 2022 Masih Bisa Tumbuh 5,3% https://t.co/7PrPuKaAz0",1,0,0,0,2023-01-16,Monday,1,1,0,14
3155,1614889388802179072,2023-01-16 14:36:48+07:00,"Pembangunan Smelter Akan Dibatasi, Ini Kata Kementerian ESDM https://t.co/LVunGCW9y3",0,0,0,1,2023-01-16,Monday,1,0,1,14
3156,1614888631927468033,2023-01-16 14:33:47+07:00,"Mengekor Rupiah, IHSG Sesi II Lanjutkan Tren Penguatan https://t.co/8reSEljK07",1,0,0,0,2023-01-16,Monday,1,1,0,14
3157,1614887876784959489,2023-01-16 14:30:47+07:00,"Siapa Baba Vanga? Peramal Misterius, Kerap Prediksi Hal Ngeri https://t.co/VujCE4VPQW",0,0,0,0,2023-01-16,Monday,1,0,0,14
3158,1614887118425423873,2023-01-16 14:27:46+07:00,Beli iPhone Bisa Murah! Begini Cara Terselubungnya https://t.co/aYyvYVP6mi,0,0,0,0,2023-01-16,Monday,1,0,0,14
3159,1614886360397254657,2023-01-16 14:24:46+07:00,"Bentrokan Maut di Smelter PT GNI, Ini Reaksi Anak Buah Luhut https://t.co/QBpKXRzyCw",0,0,0,1,2023-01-16,Monday,1,0,1,14
3160,1614885604940218368,2023-01-16 14:21:45+07:00,"Surplus Neraca Dagang Cuma di Atas Kertas, Dolarnya 'Hilang'! https://t.co/oO646wHE4z",0,1,0,0,2023-01-16,Monday,1,0,1,14
3161,1614884850682720256,2023-01-16 14:18:46+07:00,"Video: Rupiah Perkasa, BI Diproyeksi Kerek Bunga Acuan 25 Bps https://t.co/JoE20qqANX",0,0,0,0,2023-01-16,Monday,1,0,0,14
3162,1614884095078846466,2023-01-16 14:15:46+07:00,"Mutasi PNS Dipercepat! 3 Bulan Kerja Gagal, Dapat Surat Cinta https://t.co/bonozi7LSG",0,0,0,0,2023-01-16,Monday,1,0,0,14
3163,1614883337503641600,2023-01-16 14:12:45+07:00,"Tangani 12 Pelanggaran HAM, Jokowi Juga Kerahkan Menteri PUPR https://t.co/YegUwvGbtj",0,0,0,0,2023-01-16,Monday,1,0,0,14
3164,1614882580146556929,2023-01-16 14:09:44+07:00,"Kartu Prakerja Bakal Dibuka, Penerima Bansos Kini Bisa Ikut! https://t.co/8XLfdRa37R",0,0,0,0,2023-01-16,Monday,1,0,0,14
3165,1614881822466539520,2023-01-16 14:06:44+07:00,"Pintu Keluar Dolar Eksportir Ditutup, Tak Takut Asing Kabur? https://t.co/4bCQz9DTrW",0,0,0,0,2023-01-16,Monday,1,0,0,14
3166,1614881065595985921,2023-01-16 14:03:43+07:00,"Jokowi Kepo Soal Bursa Karbon, Apa Itu? https://t.co/xsFrjypoUX",0,0,0,0,2023-01-16,Monday,1,0,0,14
3167,1614880309476208640,2023-01-16 14:00:43+07:00,"Geger Bentrok Maut di Smelter PT GNI, Mahfud MD Lakukan Ini.. https://t.co/1viQVSidwr",1,3,1,1,2023-01-16,Monday,1,2,4,14
3168,1614879552488230912,2023-01-16 13:57:42+07:00,"Geger JPMorgan Ketipu Rp 2,6 T Investasi di Startup 'Bodong' https://t.co/ebUVa3SrNX",1,1,1,1,2023-01-16,Monday,1,2,2,13
3169,1614878795638640640,2023-01-16 13:54:42+07:00,"Cukai Rokok Naik, Saham GGRM Ambles Lagi https://t.co/ZOGOvuTb7a",0,0,0,0,2023-01-16,Monday,1,0,0,13
3170,1614878037723709442,2023-01-16 13:51:41+07:00,"Mantap, Investasi Ini Bisa Cair Instan di Hari yang Sama https://t.co/42r9DSKBWi",2,0,1,0,2023-01-16,Monday,1,3,0,13
3171,1614877282841292800,2023-01-16 13:48:41+07:00,Miris! Kasus Bullying di Korea Lebih Parah dari 'The Glory' https://t.co/JAe6WcD6nP,0,0,0,0,2023-01-16,Monday,1,0,0,13
3172,1614876526482460672,2023-01-16 13:45:41+07:00,"Covid Varian Baru Bobol Vaksin, Jangan Abaikan Gejala Ini https://t.co/uCuS7GxbpA",1,0,2,0,2023-01-16,Monday,1,3,0,13
3173,1614875767695114241,2023-01-16 13:42:40+07:00,"Video: RI Batasi Produk &amp; e-Commerce Asing, Sudah Tepat? https://t.co/Z205UNR97o",1,0,0,1,2023-01-16,Monday,1,1,1,13
3174,1614875010052812802,2023-01-16 13:39:39+07:00,"Klaim Meninggal Tak Cair, Beda Nasib Kresna Life &amp; Wanaartha https://t.co/5aKrKErDEr",1,0,0,0,2023-01-16,Monday,1,1,0,13
3175,1614874251588435968,2023-01-16 13:36:39+07:00,"Menteri Jokowi Pamer Produksi Padi di Atas Target, Kok Impor? https://t.co/WGHxfHoZJT",0,0,0,0,2023-01-16,Monday,1,0,0,13
3176,1614873495015657473,2023-01-16 13:33:38+07:00,"'Dijual' di Mana-mana, Ini Investor Minat Garap IKN https://t.co/FjsjeVUh4c",0,1,0,0,2023-01-16,Monday,1,0,1,13
3177,1614872737415331841,2023-01-16 13:30:38+07:00,ARMY Siap-siap! Jimin BTS Segera Debut Solo Bulan Depan https://t.co/BNR31IfaID,21,0,12,0,2023-01-16,Monday,1,33,0,13
3178,1614871980548968449,2023-01-16 13:27:37+07:00,"Kuota Pertalite Meledak Tahun Ini, Konsumsi Jadi Dibatasi? https://t.co/MLE3Buj9Oq",0,0,0,0,2023-01-16,Monday,1,0,0,13
3179,1614871225372905473,2023-01-16 13:24:37+07:00,"Meski Dilema, Pemerintah Gencar Kembangkan Biodisel https://t.co/Rq0Y5Flitt",0,0,1,0,2023-01-16,Monday,1,1,0,13
3180,1614870468506574849,2023-01-16 13:21:37+07:00,Varian XBB 1.5 Mengancam! Gakeslab Amankan Pasokan Alkes https://t.co/QHjUBSwUuI,1,0,1,0,2023-01-16,Monday,1,2,0,13
3181,1614869711543742464,2023-01-16 13:18:36+07:00,"Jreng, Jokowi Geram Soal Asuransi Bermasalah! Ini Perintahnya https://t.co/1MzrWd7Xia",0,0,0,0,2023-01-16,Monday,1,0,0,13
3182,1614868955243630596,2023-01-16 13:15:36+07:00,"Malaysia Ancam Setop Ekspor CPO ke Eropa, Siapa Pembelinya? https://t.co/ix4GhcowHQ",0,0,0,0,2023-01-16,Monday,1,0,0,13
3183,1614868198154997760,2023-01-16 13:12:35+07:00,"Hasil Bumi Dikeruk, Kemiskinan di Papua Malah Naik Tertinggi https://t.co/ODxuUF14i8",5,2,0,1,2023-01-16,Monday,1,5,3,13
3184,1614867441200541697,2023-01-16 13:09:35+07:00,"Rupiah Sukses Tembus Rp 14.900/US$, BI Ungkap Alasannya! https://t.co/sVUCosHsBD",1,0,0,0,2023-01-16,Monday,1,1,0,13
3185,1614866683029762048,2023-01-16 13:06:34+07:00,"Utusan China dan NASA Gugur di Mars, Nasibnya Tak Jelas https://t.co/idTk8m23Wl",0,0,0,0,2023-01-16,Monday,1,0,0,13
3186,1614865926746435585,2023-01-16 13:03:34+07:00,Noktah Merah Dana Pensiun Bikin Kamu Kerja Sampai Tua https://t.co/drQT84BAMl,0,0,0,0,2023-01-16,Monday,1,0,0,13
3187,1614865169418686464,2023-01-16 13:00:33+07:00,"Video: Surplus Neraca Dagang Susut, Sinyal Ekonomi Memburuk? https://t.co/gJqVSoDd2q",1,0,0,0,2023-01-16,Monday,1,1,0,13
3188,1614864411478626304,2023-01-16 12:57:33+07:00,"'Doktor Kiamat' Muncul Lagi, Beri Ramalan Ekonomi 2023 https://t.co/u4PlhPl2pb",0,0,0,0,2023-01-16,Monday,1,0,0,12
3189,1614863654238982145,2023-01-16 12:54:32+07:00,Kabar Baik! BPS Laporkan Tingkat Ketimpangan RI Turun https://t.co/H888ronC8W,0,0,0,0,2023-01-16,Monday,1,0,0,12
3190,1614862897250992129,2023-01-16 12:51:32+07:00,"3 Skill Ini Tetap Dicari Meski Dunia Resesi, Anda Punya? https://t.co/LMVui7GRYg",2,0,0,0,2023-01-16,Monday,1,2,0,12
3191,1614862141500293121,2023-01-16 12:48:31+07:00,Ketika Lo Kheng Hong Bicara Soal Dampak Resesi ke RI https://t.co/BT9yTO3UYO,0,0,0,0,2023-01-16,Monday,1,0,0,12
3192,1614861385632219144,2023-01-16 12:45:31+07:00,"Diskriminasi Sawit Hingga Kayu Uni Eropa, RI Rangkul Malaysia https://t.co/MDtUWxFiyJ",0,0,0,0,2023-01-16,Monday,1,0,0,12
3193,1614860627780210689,2023-01-16 12:42:30+07:00,Terkuak! Ini Dia Biang Keladi yang Bawa RI Digugat ke WTO https://t.co/w6A6VKWGf2,1,0,0,0,2023-01-16,Monday,1,1,0,12
3194,1614859870993543168,2023-01-16 12:39:30+07:00,"Update Terbaru! Penduduk Miskin RI Tembus 26,36 Juta Jiwa https://t.co/48bJmiIAVK",1,1,0,0,2023-01-16,Monday,1,1,1,12
3195,1614859113158307841,2023-01-16 12:36:29+07:00,"Pantes IHSG Sesi I Stagnan, Saham Naik &amp; Turun Sama Banyak https://t.co/jnxTKHDffp",0,0,0,0,2023-01-16,Monday,1,0,0,12
3196,1614858356791074818,2023-01-16 12:33:29+07:00,Kejatuhan Harga Komoditas dan Harga Mahal untuk Ekonomi RI https://t.co/aZ3PGO3aZa,0,0,0,0,2023-01-16,Monday,1,0,0,12
3197,1614857600516132864,2023-01-16 12:30:29+07:00,"Jokowi Tutup Pintu Keluar Dolar Eksportir, Bos BCA Buka Suara https://t.co/RJy0Ot3CDl",2,0,0,0,2023-01-16,Monday,1,2,0,12
3198,1614856842265649153,2023-01-16 12:27:28+07:00,"Misteri Merger Bank Kurang Modal, Ini Kata Bos OJK https://t.co/pb4I3gPuxp",1,0,1,0,2023-01-16,Monday,1,2,0,12
3199,1614856086640812032,2023-01-16 12:24:28+07:00,"Varian Kraken XBB Jadi Momok Menakutkan, RI Harus Waspada? https://t.co/dlsxPDINCy",0,0,1,0,2023-01-16,Monday,1,1,0,12
3200,1614855329573130240,2023-01-16 12:21:27+07:00,"ChatGPT Ramal Bursa Saham 2023, Lebih Pintar dari Google https://t.co/LKjDoF5JqY",4,0,1,0,2023-01-16,Monday,1,5,0,12
3201,1614854573134577664,2023-01-16 12:18:27+07:00,"Dear Investor, Begini Titah Jokowi Soal Proyek IKN https://t.co/bxoJZfZxQZ",0,0,0,0,2023-01-16,Monday,1,0,0,12
3202,1614853815383265285,2023-01-16 12:15:26+07:00,"Video: Neraca Dagang RI Desember 2022 Surplus USD 3,89 Miliar https://t.co/rFRjgpoIFV",0,0,1,0,2023-01-16,Monday,1,1,0,12
3203,1614853059083145219,2023-01-16 12:12:26+07:00,"Lapor Pak Jokowi! Neraca Dagang Surplus US$ 54,46 M di 2022 https://t.co/R1KyAcLo88",1,0,1,0,2023-01-16,Monday,1,2,0,12
3204,1614852301877051392,2023-01-16 12:09:25+07:00,"Jokowi Panggil Bos OJK, BEI dan Asuransi, Ada Apa? https://t.co/RinNmYtLGU",0,0,1,0,2023-01-16,Monday,1,1,0,12
3205,1614851545560121344,2023-01-16 12:06:25+07:00,Menyoroti Fenomena Hibah di Pemerintah Daerah https://t.co/76JLLCZ3gP,0,0,0,0,2023-01-16,Monday,1,0,0,12
3206,1614850789490720777,2023-01-16 12:03:25+07:00,"Miris! Nasabah Meninggal, Klaim Kresna Life Tak Bisa Cair https://t.co/SHuAzVJMva",0,1,0,1,2023-01-16,Monday,1,0,2,12
3207,1614850033211559936,2023-01-16 12:00:25+07:00,"Bos Sawit Bisa Bernafas Lega, Harga CPO Melonjak Lagi https://t.co/F8kPImAUJO",1,0,1,0,2023-01-16,Monday,1,2,0,12
3208,1614849275846098947,2023-01-16 11:57:24+07:00,"Top! Neraca Perdagangan RI Desember Surplus US$ 3,86 M https://t.co/9K1SgQpjsg",1,0,0,0,2023-01-16,Monday,1,1,0,11
3209,1614848518811955200,2023-01-16 11:54:23+07:00,"Galaxy S22 Banting Harga Jelang Rilis Galaxy S23, Ini Speknya https://t.co/Dkb8TUE94O",0,0,0,0,2023-01-16,Monday,1,0,0,11
3210,1614847762516041728,2023-01-16 11:51:23+07:00,"BPS: Impor Desember 2022 Capai US$ 19,94 M https://t.co/OBlXSxQCWs",0,0,0,0,2023-01-16,Monday,1,0,0,11
3211,1614847006782164992,2023-01-16 11:48:23+07:00,"Video: Lindungi UMKM, RI Perketat Produk &amp; e-Commerce Asing https://t.co/UnaQj8CjAA",0,0,0,0,2023-01-16,Monday,1,0,0,11
3212,1614846248925941760,2023-01-16 11:45:22+07:00,Ditawari Asuransi Sama Agen? Gini Cara Menghadapinya https://t.co/9WIbpDCx9a,0,0,1,0,2023-01-16,Monday,1,1,0,11
3213,1614845492357402624,2023-01-16 11:42:22+07:00,Tokcer! Ekspor RI Sepanjang 2022 Hampir Capai US$292 M https://t.co/MQNg30DVGD,0,0,0,0,2023-01-16,Monday,1,0,0,11
3214,1614844735201611776,2023-01-16 11:39:21+07:00,Tim Gowes Sepeda Waspada! Anda Berisiko Alami Kondisi Ini https://t.co/ApPiu1pUsB,0,0,0,0,2023-01-16,Monday,1,0,0,11
3215,1614843978154930176,2023-01-16 11:36:21+07:00,"BNI Tawarkan Banyak Promo Menarik di Tahun Baru Imlek, Mau? https://t.co/KgtT5xYX5S",1,0,0,0,2023-01-16,Monday,1,1,0,11
3216,1614843222760775682,2023-01-16 11:33:21+07:00,"BPS Catat Ekspor RI di Desember Capai US$ 23,83 M https://t.co/N4Pmn3tt2O",0,0,1,0,2023-01-16,Monday,1,1,0,11
3217,1614842467362439173,2023-01-16 11:30:21+07:00,"Naik, Menkes Budi Beberkan Tarif Baru Layanan Peserta JKN https://t.co/JUgxXWJTRv",0,0,1,0,2023-01-16,Monday,1,1,0,11
3218,1614841710147952640,2023-01-16 11:27:20+07:00,Video: 25 Orang Tewas Akibat Serangan Rudal Rusia di Dnipro https://t.co/GHh5N1nXDs,3,0,0,0,2023-01-16,Monday,1,3,0,11
3219,1614840953478742018,2023-01-16 11:24:20+07:00,Keras! Jokowi Utus Perempuan Ini Bertarung Lawan Eropa di WTO https://t.co/4EWyNA4zK4,1,0,1,0,2023-01-16,Monday,1,2,0,11
3220,1614840197493174273,2023-01-16 11:21:20+07:00,Kisah Hidup Kakek Surasim Bergantung dari Kayuhan Becak Tua https://t.co/KQOhysQI74,2,0,1,0,2023-01-16,Monday,1,3,0,11
3221,1614839441566367744,2023-01-16 11:18:19+07:00,Simak! 3 Cara DP Rumah Ini Bikin Anda Susah Mapan https://t.co/1GOD0WMQyQ,2,0,0,0,2023-01-16,Monday,1,2,0,11
3222,1614838686105100292,2023-01-16 11:15:19+07:00,"Jokowi Panggil OJK Cs ke Istana, Beri Arahan Hadapi 2023! https://t.co/pVerStXoE3",1,0,0,0,2023-01-16,Monday,1,1,0,11
3223,1614837928408276992,2023-01-16 11:12:19+07:00,"Rusia Kian Beringas, Putin Puji Pasukannya 'Setinggi Langit' https://t.co/vaoKXUBb65",1,0,0,0,2023-01-16,Monday,1,1,0,11
3224,1614837173211262980,2023-01-16 11:09:18+07:00,"Diakui Sri Mulyani, Minyak Dunia Ada Dalam Pusaran Geopolitik https://t.co/iiUJvXC7s1",2,0,0,1,2023-01-16,Monday,1,2,1,11
3225,1614836417053720578,2023-01-16 11:06:18+07:00,"Silakan Eropa Berulah, RI Tetap Ketiban Durian Runtuh! https://t.co/sk0bARpro1",1,1,0,0,2023-01-16,Monday,1,1,1,11
3226,1614835661114335232,2023-01-16 11:03:18+07:00,"Rudal Rusia Hantam Ukraina, Serang Infrastruktur Kritikal https://t.co/Z646WA1E2i",0,0,0,0,2023-01-16,Monday,1,0,0,11
3227,1614834905728561153,2023-01-16 11:00:18+07:00,Melihat Gaya Jokowi Nongkrong &amp; Jajan di Mal Saat Akhir Pekan https://t.co/WQxznaZAUi,0,0,0,0,2023-01-16,Monday,1,0,0,11
3228,1614834146987347968,2023-01-16 10:57:17+07:00,"Duh! Utang Luar Negeri RI Naik, Kini Tembus US$ 392,6 M https://t.co/OMI3zNrjbj",0,0,1,0,2023-01-16,Monday,1,1,0,10
3229,1614833389684809729,2023-01-16 10:54:16+07:00,"Bentrok Maut Smelter GNI! Terkuak, Ini Dia Sang Pemiliknya.. https://t.co/eqotrKFhJS",0,0,0,0,2023-01-16,Monday,1,0,0,10
3230,1614832631384014848,2023-01-16 10:51:16+07:00,"Bentrokan di Smelter PT GNI Berujung Maut, Direksi Buka Suara https://t.co/Qq8c7oibJu",0,0,0,0,2023-01-16,Monday,1,0,0,10
3231,1614831875381669888,2023-01-16 10:48:15+07:00,"China Mulai Buka-bukaan Data Covid ke WHO, Ini Hasilnya https://t.co/1a7xV84Ptb",0,0,0,0,2023-01-16,Monday,1,0,0,10
3232,1614831119593271297,2023-01-16 10:45:15+07:00,"Arab Hingga India Cs, Pasar Baru Ekspor RI Hadapi Resesi 2023 https://t.co/uYoTk5CC01",0,0,0,0,2023-01-16,Monday,1,0,0,10
3233,1614830363125387268,2023-01-16 10:42:15+07:00,"Susah Terbang Tinggi, GIAA ARB Hingga Cetak Rekor Terendah https://t.co/XLpct8YUjN",0,0,1,0,2023-01-16,Monday,1,1,0,10
3234,1614829605621501955,2023-01-16 10:39:14+07:00,"Wujud Poco X5 Pro Terungkap, Copycat Redmi Note 12 Pro SE https://t.co/AddDm4n7pY",0,0,0,0,2023-01-16,Monday,1,0,0,10
3235,1614828848608346114,2023-01-16 10:36:14+07:00,"Cuma Butuh Satu Jam, 3 Kebiasaan Ini Bikin Anda Makin Pintar https://t.co/HFZTS6T791",3,0,1,0,2023-01-16,Monday,1,4,0,10
3236,1614828092018819072,2023-01-16 10:33:13+07:00,"DSNG Milik TP Rachmat Siap Keluar Rp 800 M, Buat Apa Nih? https://t.co/o5UQJm9S2v",0,0,0,0,2023-01-16,Monday,1,0,0,10
3237,1614827335865499648,2023-01-16 10:30:13+07:00,"Video: Menguat Lebih Dari 1%, Rupiah Tembus Rp 14.985/USD https://t.co/0dx7EKEWs5",0,0,0,0,2023-01-16,Monday,1,0,0,10
3238,1614826578479054848,2023-01-16 10:27:12+07:00,"Pemilik Nankai Mau Lepas Saham ke Investor Strategis, Siapa? https://t.co/JwfpIkSik6",0,0,0,0,2023-01-16,Monday,1,0,0,10
3239,1614825822350868480,2023-01-16 10:24:12+07:00,Saham Hotman Paris Ini Nyaris Sentuh ARB https://t.co/CB0OxhX9fF,0,0,0,0,2023-01-16,Monday,1,0,0,10
3240,1614825063643222016,2023-01-16 10:21:11+07:00,"Jokowi Sebut Dunia &amp; RI Genting, Simak Ramalan IMF-Bank Dunia https://t.co/OCgAfH1LLU",0,0,0,0,2023-01-16,Monday,1,0,0,10
3241,1614824306382602240,2023-01-16 10:18:11+07:00,"Pesta Bubar, Saham WINE ARB Pasca 4 Kali ARA https://t.co/dd2tUlhM5y",0,0,0,0,2023-01-16,Monday,1,0,0,10
3242,1614823550648725504,2023-01-16 10:15:11+07:00,Bentrok Maut! Ternyata Smelter GNI Pernah Diresmikan Jokowi! https://t.co/jV2JMsDAGM,0,0,0,0,2023-01-16,Monday,1,0,0,10
3243,1614822793111310338,2023-01-16 10:12:10+07:00,"Dolar Bertekuk Lutut, Rupiah Kini Sentuh Level Rp14.900/US$! https://t.co/dhz8CJLfvo",2,1,1,1,2023-01-16,Monday,1,3,2,10
3244,1614822035523530754,2023-01-16 10:09:09+07:00,Mantap Persaingan Usaha di RI Menuju Tinggi Nih! https://t.co/ZVC5fu0yIk,3,0,3,0,2023-01-16,Monday,1,6,0,10
3245,1614821277981900802,2023-01-16 10:06:09+07:00,"Video: Pesawat Yeti Airlines Jatuh di Nepal, 67 Orang Tewas https://t.co/uXdhuB7BwC",0,0,0,0,2023-01-16,Monday,1,0,0,10
3246,1614820522105372673,2023-01-16 10:03:09+07:00,"Duh, Saham CBRE Sudah Cetak ARB 4 Kali Nih https://t.co/V2GDwJMj4a",0,0,0,0,2023-01-16,Monday,1,0,0,10
3247,1614819766329577472,2023-01-16 10:00:08+07:00,Langkah Membuat Akun SNPMB 2023 dan Jadwal Lengkap SNBP https://t.co/GiOt59Rm3p,0,0,0,0,2023-01-16,Monday,1,0,0,10
3248,1614818755875602435,2023-01-16 09:56:07+07:00,"Dekat Rekor Termahal, Emas Antam Bakal Tembus Rp 2 Juta/Gram? https://t.co/Lfk8c4bsNj",4,0,0,1,2023-01-16,Monday,1,4,1,9
